param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,2581486151,-0.054872647966590346,2.4463247717319503e-06,0.09999418258666992,-0.05802457301106798,2.5212736863269856e-06,0.09176826477050781,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,731682681,-0.016672030505724737,1.9882684716358615e-06,0.0909736156463623,-0.011047339205933742,1.7763119180999267e-05,0.08077144622802734,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,4049208799,0.03579456075967503,1.0040735541395898e-07,0.0619356632232666,0.04176393197939786,3.195075650820618e-05,0.06554579734802246,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,68160041,0.018195681290107783,1.912505014378466e-06,0.07359647750854492,0.01617211916579645,4.104050579324973e-07,0.06827807426452637,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,195428936,-0.016463544965469253,2.766543671988432e-07,0.07850956916809082,-0.01698804008415869,1.1034967902576068e-06,0.062135934829711914,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,3668784928,0.08711513403533587,1.5538694827687255e-05,0.07785248756408691,0.09090485623042348,2.3162686949458785e-08,0.06535196304321289,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,3835752925,-0.03112802294450173,2.722601335374829e-06,0.09975743293762207,-0.03367382238022487,1.7604990589970995e-05,0.11492109298706055,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,1653229771,-0.01079002256833588,9.65434785561642e-06,0.08890008926391602,-0.0104188316748409,1.2098818130295396e-05,0.13330721855163574,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,348997891,-0.012268669596862382,1.870255432123848e-06,0.11225366592407227,-0.022520235597456147,7.89253347411034e-05,0.09875249862670898,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,1864751005,0.00012334519943981508,7.020216173945173e-07,0.100982666015625,-0.010071449939351173,0.00012171964055395275,0.08438992500305176,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,4275389826,0.006520562469960093,4.813505044042045e-06,0.09036111831665039,0.012282249636007048,1.2728604666016966e-05,0.07535529136657715,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,891381198,-0.016845528118572508,1.3609611661033105e-05,0.08846545219421387,-0.02099504127114058,2.1196119517326604e-07,0.07583498954772949,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,3816716879,0.06512517774124052,3.320076321384744e-05,0.07158994674682617,0.07654952845787023,3.206209848619202e-05,0.07632207870483398,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,3872694805,0.021518970137176074,1.2427420652478733e-05,0.07743048667907715,0.03912463215400449,0.00019825787039709147,0.06583499908447266,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,3959675334,-0.01965791490898642,4.298919596202123e-08,0.09325098991394043,-0.01825813362381486,2.5828335572644968e-06,0.11002683639526367,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,2509293977,0.0148640127580562,1.4591154206610986e-06,0.10659551620483398,0.007366462594650646,7.57855328750164e-05,0.11520242691040039,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,3894894854,0.04670303028874275,4.5880300968299846e-06,0.1015920639038086,0.051763519581974164,8.517762200977192e-06,0.09666562080383301,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,3880290940,0.028092118632691745,3.031083081139126e-05,0.10643982887268066,0.020560576965412004,4.1047342310164714e-06,0.0931692123413086,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,508729448,0.000768718648942011,8.146475523985292e-06,0.0973045825958252,0.007211130626522898,1.2875242712883826e-05,0.08151698112487793,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,440163363,-0.001790589838345797,6.112801219993323e-05,0.08019876480102539,-0.0011235441678711174,5.1142448325973276e-05,0.07134723663330078,ok
alpha,2.589285714285714,10000,1000,2.589285714285714,normal,0.1,1679235767,0.010938074569400352,2.442519216033249e-05,0.06843090057373047,0.018127906012898362,5.051914723202602e-06,0.06316375732421875,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,1782322949,-0.030048083543757435,7.431737619612532e-06,0.07070565223693848,-0.026029050458800482,1.6716207521666426e-06,0.05726003646850586,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,3267313666,-0.029472032751895104,4.823227248135846e-06,0.10399770736694336,-0.020453406280902094,4.654571168248729e-05,0.11823129653930664,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,3201122094,0.036119124114038746,3.6885772191456378e-06,0.09752559661865234,0.04363523950266101,3.131016288336594e-05,0.10959124565124512,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,2936368754,0.019784509854571485,2.272780605756557e-06,0.1032106876373291,0.012437712702118141,3.4096522220221324e-05,0.09140658378601074,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,1804903420,-0.02040348192750265,7.130990608930462e-06,0.0891122817993164,-0.03298326561454278,0.0002325678423539935,0.0880730152130127,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,360414428,-0.03509126622212644,3.977944006263102e-07,0.08135533332824707,-0.024201471659464045,0.00010524882750651683,0.08201479911804199,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,2838118950,-0.00929815907869241,5.556038158328127e-06,0.07413792610168457,-0.013903621257420498,4.847761990445018e-05,0.07087254524230957,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,3219066722,0.048980501072332,1.003203296674501e-05,0.07665228843688965,0.05126236080203454,2.9693760990743445e-05,0.07270407676696777,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,2034401684,-0.026867552027156866,1.6335486946737981e-06,0.0735623836517334,-0.025197228716535527,1.5383633750669858e-07,0.06940913200378418,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,2852803971,-0.009639361732865873,1.487609168325197e-05,0.09385514259338379,-0.01562769041363162,4.542759397433373e-06,0.11239385604858398,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,4136975193,0.014733915677773124,1.3965809075385336e-06,0.09868073463439941,0.02053083588045496,2.129960914918648e-05,0.10489034652709961,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,840590188,-0.03334404804600715,2.2462079823395346e-06,0.10278487205505371,-0.0389030167369954,4.9811187898313805e-05,0.08722305297851562,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,379094718,-0.015624323637147388,1.028561426316597e-05,0.08040499687194824,-0.01223186519476144,4.3554426498657175e-05,0.08101558685302734,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,2486570497,0.009770005813744183,2.848681731245263e-06,0.0820162296295166,0.015287930961918677,1.4669829396618847e-05,0.08606672286987305,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,1945567774,0.030741501018010754,1.5146243210618229e-05,0.07974886894226074,0.042122186893509085,5.608315001253385e-05,0.08075332641601562,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,1629979154,0.021289745627277264,1.665932163569347e-05,0.07385444641113281,0.018092548517604296,7.821388038199926e-07,0.08166193962097168,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,939424304,-0.04342287000984611,2.666250517837266e-06,0.08081364631652832,-0.03853398557012544,1.0601657786945856e-05,0.06970500946044922,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,3261229062,-0.0008279204362778988,2.0527744330247147e-06,0.09492754936218262,-0.008932540735753816,4.451384458258055e-05,0.09959816932678223,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,3810380059,0.02026927078186695,1.623465492612196e-05,0.0938882827758789,0.022066441534342583,3.3946888658162665e-05,0.11726760864257812,ok
alpha,2.871428571428571,10000,1000,2.871428571428571,normal,0.1,315551706,0.015334912491446612,1.5935571421483352e-06,0.08952522277832031,0.019830648062148435,1.0454706381492177e-05,0.09165644645690918,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,2933360059,0.006738156566381884,1.8739958331658546e-06,0.08151602745056152,0.004475301013094871,1.3189936578554832e-05,0.08680415153503418,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,1919984157,0.032798024587790416,1.3253816945900556e-06,0.06620907783508301,0.03260727545039423,9.225661888241188e-07,0.08130216598510742,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,53170217,0.01343275512186638,6.17517448052232e-06,0.06647753715515137,0.010367369730499126,3.080666515451886e-05,0.07713007926940918,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,514027789,-0.00290778301026298,2.2947338901168403e-06,0.07315564155578613,0.0003920467484842068,2.318102474949409e-05,0.07014727592468262,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,3255710565,-0.009436293127777993,1.6942118925810844e-05,0.06740236282348633,-0.011219856027621569,5.440638492931079e-06,0.07056879997253418,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,1333218208,-0.05070699689444086,7.59798396763748e-07,0.10219573974609375,-0.049263605360598185,3.268721972584511e-07,0.12894272804260254,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,2998596691,-0.005433755118180658,1.4057322410210784e-05,0.10051274299621582,-0.008762174590879652,1.7714849180087908e-07,0.13738107681274414,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,2682515406,-0.004674694141405951,2.3841830965192774e-06,0.10956883430480957,0.0026124484585870666,3.298276784102455e-05,0.10796594619750977,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,2136895200,0.0005216207862769049,9.244677863950523e-06,0.09143924713134766,0.002848740703072586,5.089199683493024e-07,0.08401131629943848,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,973247062,-0.06509280070003867,1.967921354280072e-05,0.08953261375427246,-0.05876798541293223,3.5671473701471082e-06,0.0813455581665039,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,3885469625,-0.04903218711763213,9.938799278571626e-06,0.0830833911895752,-0.04552791539116628,1.236827619404848e-07,0.07626533508300781,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,4270102141,-0.003478102138573492,1.8630291886059165e-06,0.07492518424987793,0.004292066100602644,4.102709903288235e-05,0.07871747016906738,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,268980558,0.01637142055315775,1.6971271325622473e-06,0.07729268074035645,0.012607520088052377,6.057319100407958e-06,0.061632633209228516,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,1638299767,-0.03180916033466803,9.025620735232435e-07,0.1269831657409668,-0.029230316843863614,1.245296695627274e-05,0.14406490325927734,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,1582234959,-0.017290672280772277,1.294771914504918e-05,0.11738896369934082,-0.007109983842321701,4.332791757761273e-05,0.13305091857910156,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,396906662,-0.00693520742218418,4.829135271061892e-06,0.10467910766601562,-0.010473001431642774,3.2893934107889344e-05,0.09811758995056152,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,3841969846,0.021518707692944537,1.1344558690882012e-05,0.08939743041992188,0.009768572212387576,7.025737134288677e-05,0.09053254127502441,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,3157912102,-0.053103981711185126,4.340902513159814e-06,0.08647608757019043,-0.05191416970863418,1.0714461904839731e-05,0.08848166465759277,ok
alpha,3.1535714285714285,10000,1000,3.1535714285714285,normal,0.1,2186292471,-0.03297088367656804,5.274344351085388e-06,0.08486342430114746,-0.03398274457049658,1.6505393497683265e-06,0.08518457412719727,ok
