param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
n,2040,2040,1000,0.6,standard_t,0.1,2831372508,-0.0008951269790603146,0.0009121702847413096,0.016172170639038086,0.02892030581657935,1.495555755207307e-07,0.01865553855895996,ok
n,2040,2040,1000,0.6,standard_t,0.1,255305064,-0.06655112701077805,0.0016442171242971677,0.013945579528808594,-0.11933138905354469,0.00014960506119359194,0.013570785522460938,ok
n,2040,2040,1000,0.6,standard_t,0.1,2044948565,0.2423799226721653,0.009847261178763469,0.021559715270996094,0.3295548211837292,0.00014540666867918607,0.021482467651367188,ok
n,2040,2040,1000,0.6,standard_t,0.1,1630128417,0.1322477342635383,0.000710714807576243,0.0201413631439209,0.15887102883986254,1.291709727835235e-09,0.02069997787475586,ok
n,2040,2040,1000,0.6,standard_t,0.1,71943399,0.03522605103784217,2.1510659367133298e-06,0.014543294906616211,0.01784491738490883,0.0002532707496369158,0.020105361938476562,ok
n,2040,2040,1000,0.6,standard_t,0.1,1487832142,-0.030225517709126685,6.226018732735123e-05,0.01582169532775879,-0.01723558147851686,2.6004122504064212e-05,0.016933441162109375,ok
n,2040,2040,1000,0.6,standard_t,0.1,224745834,-0.14260740949321954,0.005666555616874101,0.011032819747924805,-0.2275184227920675,9.282331348326992e-05,0.014928579330444336,ok
n,2040,2040,1000,0.6,standard_t,0.1,3751950896,0.061989272037234394,2.7136632279905687e-06,0.015400409698486328,0.07767189165355946,0.0001969896349315793,0.017243385314941406,ok
n,2040,2040,1000,0.6,standard_t,0.1,2262563793,-0.2626554303577132,0.009840803661822344,0.015184402465820312,-0.34578570398324515,0.00025826261842437246,0.01900649070739746,ok
n,2040,2040,1000,0.6,standard_t,0.1,3011018095,0.32371375441651296,0.018660874378044364,0.019206762313842773,0.22346944691535545,0.05609750491691458,0.020117759704589844,ok
n,2040,2040,1000,0.6,standard_t,0.1,2688266395,0.16244920980063135,0.010869400166599711,0.017696142196655273,0.26568419282501393,1.0433242404353884e-06,0.021209716796875,ok
n,2040,2040,1000,0.6,standard_t,0.1,2477701436,0.02519303347895621,9.264961992255312e-05,0.019347190856933594,0.017470322118713046,3.6204800040215254e-06,0.017398357391357422,ok
n,2040,2040,1000,0.6,standard_t,0.1,3671936948,0.3204049808078128,0.006619323435915804,0.016160964965820312,0.39170876909358876,0.00010111180050791411,0.01676201820373535,ok
n,2040,2040,1000,0.6,standard_t,0.1,677886635,-0.010629378910261717,0.0018798156883274538,0.012491941452026367,-0.0735451566240385,0.0003825519932709249,0.010581016540527344,ok
n,2040,2040,1000,0.6,standard_t,0.1,1155736471,0.12818262955555856,0.0003334593198846741,0.016149282455444336,0.134532557306367,0.00014187051051592228,0.01720452308654785,ok
n,2040,2040,1000,0.6,standard_t,0.1,2176805048,-0.3685716865720207,0.012959596340361519,0.010190963745117188,-0.6349182879071148,0.023258195476195433,0.009439229965209961,ok
n,2040,2040,1000,0.6,standard_t,0.1,1551260608,0.281189153098979,0.008640791212707558,0.015424251556396484,0.3458635899155799,0.000799838685635438,0.01762986183166504,ok
n,2040,2040,1000,0.6,standard_t,0.1,664360170,0.05338385969851554,1.4155578214906726e-05,0.02022266387939453,0.05865601545093471,2.279392746435057e-06,0.020887136459350586,ok
n,2040,2040,1000,0.6,standard_t,0.1,2356895101,0.15641023800987253,0.005234677444273785,0.01732945442199707,0.2304581367893109,2.879225230099128e-06,0.017597436904907227,ok
n,2040,2040,1000,0.6,standard_t,0.1,851611952,0.005959803358607085,0.00023447168484991708,0.012864351272583008,-0.013947812058694256,2.1115377206273243e-05,0.013898134231567383,ok
n,2040,2040,1000,0.6,standard_t,0.1,4124194038,-0.07288285553735413,0.0004112893767032173,0.013095617294311523,-0.08985108662016864,1.0969605942062007e-05,0.017207622528076172,ok
n,2040,2040,1000,0.6,standard_t,0.1,4101204663,0.03959997865142011,0.00036661963551576604,0.01084280014038086,0.045584400741693225,0.00017326172487161067,0.013338088989257812,ok
n,2040,2040,1000,0.6,standard_t,0.1,3751315827,-0.10743327767306202,4.664072473738557e-05,0.009742975234985352,-0.2787871145316141,0.02706828983272002,0.013875961303710938,ok
n,2040,2040,1000,0.6,standard_t,0.1,2580761093,-0.004851262394707495,0.0009325168629429325,0.014595508575439453,0.01661086388076815,8.23558573284822e-05,0.01158761978149414,ok
n,2040,2040,1000,0.6,standard_t,0.1,944677902,-0.1811281712300347,0.002513703258428587,0.009292840957641602,-0.28552696395976396,0.00294435893692677,0.008722543716430664,ok
n,2040,2040,1000,0.6,standard_t,0.1,2824350594,-0.22836434094768548,0.011868909058266795,0.01337289810180664,-0.30847816140459106,0.0008312094002813972,0.016357421875,ok
n,3040,3040,1000,0.6,standard_t,0.1,2769450498,0.1967031273885181,0.0006800228338300398,0.026463031768798828,0.22763710029866593,2.3587782332787568e-05,0.03016519546508789,ok
n,3040,3040,1000,0.6,standard_t,0.1,1714958982,0.19317265639492592,0.0008730625655867666,0.022111177444458008,0.21647033663000093,3.9061898920906554e-05,0.0238344669342041,ok
n,3040,3040,1000,0.6,standard_t,0.1,159265289,-0.12152308343411672,0.00014553439459107274,0.015948057174682617,-0.1309721960893212,6.836400082069943e-06,0.01955413818359375,ok
n,3040,3040,1000,0.6,standard_t,0.1,389491436,0.20038956914998118,0.0034535668484913422,0.023086071014404297,0.24890283741620303,0.00010514015897822894,0.020755290985107422,ok
n,3040,3040,1000,0.6,standard_t,0.1,2344340789,0.2482835137844324,0.0014783505991306503,0.023061752319335938,0.27957048825125225,5.129926631043126e-05,0.02713465690612793,ok
n,3040,3040,1000,0.6,standard_t,0.1,3309821526,-0.46796481785933963,0.012131600180608122,0.02402472496032715,-0.5496682829204196,0.0008088380631280598,0.02438831329345703,ok
n,3040,3040,1000,0.6,standard_t,0.1,2810882944,-0.3055193339720483,0.002711497410854313,0.019620180130004883,-0.2794824068039804,0.00610101084370244,0.023234844207763672,ok
n,3040,3040,1000,0.6,standard_t,0.1,3908954905,0.004049568377534846,0.0004129378402520317,0.0179598331451416,-0.03408121278750332,0.00031719286322969405,0.023867130279541016,ok
n,3040,3040,1000,0.6,standard_t,0.1,3875562183,-0.39776768112732197,0.00789431929177762,0.028308868408203125,-0.47253145573364097,0.00019842123721221724,0.032050371170043945,ok
n,3040,3040,1000,0.6,standard_t,0.1,736410639,-0.04228717805414202,3.618276869703748e-05,0.027856826782226562,-0.043356797750886786,5.019483227049873e-05,0.03197741508483887,ok
n,3040,3040,1000,0.6,standard_t,0.1,2231998619,0.15943989615441623,0.00028701644961332917,0.01770925521850586,0.17184627219844473,2.0567892009978602e-05,0.033926963806152344,ok
n,3040,3040,1000,0.6,standard_t,0.1,2782622965,-0.15984181074893136,0.0026445551527412583,0.028982877731323242,-0.21033747457477353,8.641090379488389e-07,0.057135820388793945,ok
n,3040,3040,1000,0.6,standard_t,0.1,3623886711,0.40787205624215417,0.011278518817973928,0.023696422576904297,0.4917321643384165,0.0004990873502760076,0.026147127151489258,ok
n,3040,3040,1000,0.6,standard_t,0.1,2048140797,0.3319321098831917,0.006338225707904943,0.04117989540100098,0.36966248109573896,0.0017541524576960802,0.0369420051574707,ok
n,3040,3040,1000,0.6,standard_t,0.1,913633422,0.14319972900794098,0.003256034011305388,0.020891666412353516,0.1972384225559089,9.138377523608466e-06,0.023148775100708008,ok
n,3040,3040,1000,0.6,standard_t,0.1,370243791,0.25112604686611417,0.0024626908977406466,0.013793468475341797,0.2784921612260189,0.0004954805395047058,0.016452789306640625,ok
n,3040,3040,1000,0.6,standard_t,0.1,2710776288,-0.38540738443991424,0.008353934819592694,0.024575233459472656,-0.46375002590764997,0.00017049101459589713,0.03375840187072754,ok
n,3040,3040,1000,0.6,standard_t,0.1,1954861691,-0.030990258534811185,3.6219458642731744e-05,0.026795387268066406,-0.033855918093726095,9.938892273020378e-06,0.03379988670349121,ok
n,3040,3040,1000,0.6,standard_t,0.1,2977201051,-0.2154833353218122,0.0004417560821137589,0.029582738876342773,-0.21761118616098482,0.000356837517920501,0.032533884048461914,ok
n,3040,3040,1000,0.6,standard_t,0.1,66254125,0.015629447801468962,0.000290061114143602,0.03095221519470215,0.02533872098122934,5.361032892135451e-05,0.024151325225830078,ok
n,3040,3040,1000,0.6,standard_t,0.1,1654726241,-0.5481017226742785,0.018079855663424012,0.01798415184020996,-0.6449347709918809,0.0014158893728316562,0.016445398330688477,ok
n,3040,3040,1000,0.6,standard_t,0.1,3562628228,-0.1163972959338404,1.220363867428876e-07,0.02224421501159668,-0.09873244042601242,0.00032451113414169215,0.0222628116607666,ok
n,3040,3040,1000,0.6,standard_t,0.1,3125658334,-0.15556092252144874,0.0005417606022270721,0.016498804092407227,-0.16953392217910343,8.654118957702343e-05,0.015917062759399414,ok
n,3040,3040,1000,0.6,standard_t,0.1,2734987911,0.2683730705896735,0.0038254483957104518,0.019881010055541992,0.3193620888923225,0.0001179654708040312,0.021672964096069336,ok
n,3040,3040,1000,0.6,standard_t,0.1,2384443122,0.0774140187200373,0.00028338290371307225,0.024057388305664062,0.07915794599366921,0.00022770971017420377,0.02736639976501465,ok
n,3040,3040,1000,0.6,standard_t,0.1,2790424227,-0.3006053531470022,0.0013987575394109803,0.027101755142211914,-0.3254434301957111,0.00015780108177153272,0.022921323776245117,ok
